user_id,nama,usia,jenis_kelamin,kota_asal,segmen,preferensi_kategori,budget_per_trip,tipe_akomodasi,jumlah_trip,member_sejak,rating_rata_rata,is_active
USR01006,Wisatawan_01006,48,Laki-laki,Padang,Solo Traveler,Petualangan|Budaya,5387985,Luxury,25,2025-05-15,4.1,True
USR01007,Wisatawan_01007,36,Perempuan,Depok,Solo Traveler,Sejarah|Religi,6507486,Villa,1,2024-11-15,4.83,True
USR01008,Wisatawan_01008,33,Perempuan,Depok,Honeymoon,Edukasi|Petualangan,4539028,Budget,21,2024-10-29,3.71,True
USR01009,Wisatawan_01009,20,Perempuan,Surabaya,Family,Petualangan|Budaya|Edukasi,8065677,Midrange,10,2024-05-16,4.08,False
USR01010,Wisatawan_01010,20,Laki-laki,Bandung,Honeymoon,Bahari|Gunung|Religi,5037785,Budget,12,2022-04-09,4.6,False
USR01011,Wisatawan_01011,18,Laki-laki,Bekasi,Family,Petualangan|Religi|Pantai|Kuliner,8352364,Hostel,14,2025-10-24,3.95,True
USR01012,Wisatawan_01012,65,Perempuan,Depok,Backpacker,Religi|Sejarah|Bahari,1765916,Budget,26,2025-02-11,4.97,False
USR01013,Wisatawan_01013,61,Laki-laki,Semarang,Backpacker,Edukasi|Alam|Kuliner|Bahari,815384,Villa,24,2023-07-27,4.15,False
USR01014,Wisatawan_01014,36,Perempuan,Tangerang,Backpacker,Pantai|Sejarah|Alam,754911,Hostel,11,2022-05-02,3.94,True
USR01015,Wisatawan_01015,52,Perempuan,Semarang,Honeymoon,Pantai|Religi|Sejarah,2999280,Luxury,21,2025-12-02,4.39,True
USR01016,Wisatawan_01016,64,Perempuan,Medan,Backpacker,Gunung|Bahari,1614150,Budget,5,2025-04-22,4.45,False
USR01017,Wisatawan_01017,35,Laki-laki,Balikpapan,Honeymoon,Bahari|Religi|Pantai|Edukasi,5342241,Luxury,12,2025-11-26,3.72,True
USR01018,Wisatawan_01018,42,Laki-laki,Semarang,Group Tour,Alam|Petualangan|Bahari|Pantai,7585088,Midrange,24,2024-09-04,4.58,True
USR01019,Wisatawan_01019,45,Perempuan,Makassar,Backpacker,Bahari|Edukasi|Kuliner|Sejarah,901905,Budget,12,2022-11-26,4.21,False
USR01020,Wisatawan_01020,35,Laki-laki,Bekasi,Family,Budaya|Alam|Bahari,7644836,Budget,14,2024-12-15,3.53,False
USR01021,Wisatawan_01021,60,Perempuan,Tangerang,Family,Sejarah|Gunung|Kuliner|Bahari,7609853,Budget,23,2024-04-19,3.83,True
USR01022,Wisatawan_01022,64,Perempuan,Yogyakarta,Group Tour,Sejarah|Bahari|Petualangan|Kuliner,5364163,Villa,1,2024-03-12,4.01,True
USR01023,Wisatawan_01023,46,Perempuan,Medan,Family,Budaya|Petualangan|Alam|Kuliner,10750193,Budget,22,2022-11-30,4.95,False
USR01024,Wisatawan_01024,53,Laki-laki,Denpasar,Honeymoon,Sejarah|Alam|Bahari|Petualangan,2197026,Luxury,15,2022-05-03,4.2,True
USR01025,Wisatawan_01025,57,Perempuan,Bekasi,Group Tour,Petualangan|Pantai|Alam,2898668,Villa,24,2023-05-14,4.98,False
USR01026,Wisatawan_01026,52,Laki-laki,Surabaya,Family,Kuliner|Edukasi|Gunung,9348982,Villa,10,2025-02-12,4.8,False
USR01027,Wisatawan_01027,53,Laki-laki,Palembang,Solo Traveler,Alam|Sejarah|Bahari|Religi,4452996,Budget,22,2022-04-08,4.94,True
USR01028,Wisatawan_01028,50,Perempuan,Medan,Group Tour,Religi|Edukasi|Alam,5967004,Hostel,6,2025-02-14,4.1,True
USR01029,Wisatawan_01029,52,Perempuan,Yogyakarta,Honeymoon,Gunung|Petualangan,7899961,Villa,21,2023-10-10,4.96,False
USR01030,Wisatawan_01030,30,Laki-laki,Bandung,Backpacker,Edukasi|Bahari|Gunung|Alam,1797876,Villa,24,2023-10-29,4.92,True
USR01031,Wisatawan_01031,57,Perempuan,Yogyakarta,Family,Sejarah|Pantai,5792716,Villa,29,2022-06-14,4.08,True
USR01032,Wisatawan_01032,28,Laki-laki,Bandung,Solo Traveler,Kuliner|Sejarah|Budaya,4595935,Luxury,3,2025-12-11,3.81,False
USR01033,Wisatawan_01033,47,Perempuan,Medan,Family,Religi|Bahari,14470097,Budget,26,2022-09-24,4.76,True
USR01034,Wisatawan_01034,33,Laki-laki,Jakarta,Solo Traveler,Pantai|Petualangan|Religi|Bahari,7556963,Hostel,3,2023-10-12,4.94,True
USR01035,Wisatawan_01035,63,Laki-laki,Tangerang,Group Tour,Pantai|Alam|Petualangan,6928178,Budget,12,2023-11-17,4.57,False
USR01036,Wisatawan_01036,45,Laki-laki,Pekanbaru,Backpacker,Edukasi|Gunung|Budaya,717313,Luxury,14,2022-06-09,4.01,True
USR01037,Wisatawan_01037,48,Laki-laki,Semarang,Family,Gunung|Religi|Bahari|Petualangan,7437702,Midrange,25,2024-08-29,4.01,False
USR01038,Wisatawan_01038,39,Perempuan,Bekasi,Solo Traveler,Edukasi|Pantai|Budaya,7368348,Midrange,17,2024-07-02,3.54,True
USR01039,Wisatawan_01039,54,Perempuan,Makassar,Honeymoon,Budaya|Alam|Religi|Sejarah,7487814,Hostel,22,2024-06-19,3.73,True
USR01040,Wisatawan_01040,27,Perempuan,Makassar,Group Tour,Kuliner|Pantai|Edukasi|Alam,3952265,Luxury,5,2022-11-04,3.52,True
USR01041,Wisatawan_01041,64,Perempuan,Tangerang,Group Tour,Budaya|Sejarah|Edukasi|Alam,7753348,Villa,11,2023-03-09,4.06,False
USR01042,Wisatawan_01042,59,Perempuan,Bandung,Family,Petualangan|Pantai|Gunung,11812012,Luxury,8,2024-05-20,3.81,True
USR01043,Wisatawan_01043,35,Laki-laki,Yogyakarta,Group Tour,Sejarah|Religi,7613297,Hostel,19,2022-07-16,4.86,True
USR01044,Wisatawan_01044,65,Laki-laki,Palembang,Family,Gunung|Sejarah|Edukasi|Budaya,9099530,Villa,18,2023-02-07,4.81,True
USR01045,Wisatawan_01045,46,Laki-laki,Medan,Group Tour,Budaya|Kuliner|Bahari,5886812,Hostel,6,2025-11-22,4.97,True
USR01046,Wisatawan_01046,53,Laki-laki,Denpasar,Honeymoon,Budaya|Bahari,2266376,Luxury,2,2024-12-14,3.84,False
USR01047,Wisatawan_01047,47,Laki-laki,Semarang,Backpacker,Gunung|Kuliner|Religi|Pantai,1626031,Hostel,3,2023-06-14,3.8,True
USR01048,Wisatawan_01048,56,Laki-laki,Bekasi,Solo Traveler,Gunung|Religi|Kuliner,4016254,Villa,26,2022-07-23,4.42,False
USR01049,Wisatawan_01049,18,Perempuan,Bekasi,Honeymoon,Religi|Budaya|Sejarah,7829710,Villa,16,2023-03-27,3.93,True
USR01050,Wisatawan_01050,34,Perempuan,Makassar,Group Tour,Bahari|Edukasi|Alam|Sejarah,3588947,Hostel,4,2025-02-04,4.23,True
USR01051,Wisatawan_01051,50,Laki-laki,Bandung,Solo Traveler,Petualangan|Alam,5658970,Budget,30,2023-08-20,4.01,True
USR01052,Wisatawan_01052,30,Laki-laki,Makassar,Backpacker,Alam|Sejarah|Religi|Pantai,986125,Luxury,30,2022-09-13,3.82,True
USR01053,Wisatawan_01053,38,Perempuan,Padang,Family,Budaya|Edukasi,6219615,Luxury,17,2023-06-18,4.48,False
USR01054,Wisatawan_01054,64,Perempuan,Tangerang,Honeymoon,Sejarah|Budaya|Alam,3418672,Luxury,24,2024-02-19,4.74,True
USR01055,Wisatawan_01055,46,Perempuan,Padang,Honeymoon,Pantai|Petualangan|Edukasi,5067657,Hostel,12,2022-07-01,4.71,False
USR01056,Wisatawan_01056,35,Laki-laki,Medan,Backpacker,Alam|Edukasi|Sejarah|Pantai,1977105,Luxury,14,2023-12-22,3.99,True
USR01057,Wisatawan_01057,31,Perempuan,Pekanbaru,Group Tour,Gunung|Edukasi|Kuliner,5718995,Midrange,11,2023-06-06,4.91,False
USR01058,Wisatawan_01058,20,Perempuan,Medan,Solo Traveler,Edukasi|Petualangan|Pantai,7269692,Budget,2,2022-07-14,4.01,True
USR01059,Wisatawan_01059,46,Perempuan,Bandung,Honeymoon,Gunung|Sejarah|Petualangan|Religi,2431393,Midrange,28,2025-04-10,4.38,True
USR01060,Wisatawan_01060,53,Laki-laki,Semarang,Backpacker,Bahari|Alam|Edukasi|Sejarah,1419100,Budget,5,2025-09-26,4.81,True
USR01061,Wisatawan_01061,41,Laki-laki,Bandung,Solo Traveler,Religi|Kuliner|Edukasi,7768581,Luxury,11,2025-01-01,4.52,True
USR01062,Wisatawan_01062,34,Laki-laki,Bandung,Group Tour,Petualangan|Edukasi,7771745,Hostel,26,2023-05-23,4.7,True
USR01063,Wisatawan_01063,50,Perempuan,Jakarta,Honeymoon,Sejarah|Bahari|Religi|Budaya,1635906,Villa,11,2022-07-24,3.6,True
USR01064,Wisatawan_01064,54,Laki-laki,Depok,Backpacker,Bahari|Gunung,1670820,Villa,30,2023-06-29,4.42,True
USR01065,Wisatawan_01065,22,Perempuan,Tangerang,Solo Traveler,Budaya|Sejarah|Gunung|Religi,3822511,Villa,11,2023-07-29,4.29,False
USR01066,Wisatawan_01066,19,Perempuan,Jakarta,Solo Traveler,Petualangan|Pantai|Bahari|Gunung,6321250,Luxury,14,2025-04-10,3.89,True
USR01067,Wisatawan_01067,55,Perempuan,Yogyakarta,Honeymoon,Kuliner|Sejarah|Budaya|Gunung,5965795,Midrange,7,2024-05-22,3.77,True
USR01068,Wisatawan_01068,52,Laki-laki,Depok,Group Tour,Gunung|Sejarah|Bahari,1830952,Midrange,22,2024-12-12,3.8,True
USR01069,Wisatawan_01069,45,Laki-laki,Padang,Honeymoon,Pantai|Budaya|Religi,3454368,Budget,27,2024-01-06,3.54,True
USR01070,Wisatawan_01070,42,Perempuan,Palembang,Backpacker,Kuliner|Petualangan,1437033,Villa,27,2025-06-02,3.64,True
USR01071,Wisatawan_01071,50,Laki-laki,Bandung,Group Tour,Gunung|Religi,7577700,Villa,12,2024-05-05,4.12,True
USR01072,Wisatawan_01072,23,Perempuan,Makassar,Group Tour,Gunung|Religi|Pantai|Bahari,4518711,Hostel,26,2023-10-06,4.1,True
USR01073,Wisatawan_01073,40,Laki-laki,Palembang,Honeymoon,Alam|Kuliner|Gunung|Sejarah,4100315,Hostel,29,2023-06-23,3.52,True
USR01074,Wisatawan_01074,64,Laki-laki,Pekanbaru,Honeymoon,Budaya|Pantai,1880586,Midrange,17,2025-03-31,3.71,False
USR01075,Wisatawan_01075,20,Laki-laki,Pekanbaru,Backpacker,Alam|Sejarah|Petualangan|Religi,1750331,Midrange,14,2025-02-24,3.76,True
USR01076,Wisatawan_01076,65,Laki-laki,Padang,Family,Pantai|Religi,9124824,Midrange,10,2023-11-09,4.44,True
USR01077,Wisatawan_01077,57,Laki-laki,Semarang,Honeymoon,Religi|Pantai,1738892,Midrange,30,2023-11-01,3.57,False
USR01078,Wisatawan_01078,56,Laki-laki,Surabaya,Group Tour,Sejarah|Kuliner,2923884,Budget,14,2025-09-30,3.67,False
USR01079,Wisatawan_01079,47,Perempuan,Bandung,Solo Traveler,Pantai|Alam|Religi|Kuliner,6002394,Luxury,5,2024-04-22,4.48,True
USR01080,Wisatawan_01080,57,Perempuan,Denpasar,Backpacker,Kuliner|Budaya|Edukasi|Alam,1501997,Midrange,26,2025-04-26,3.84,True
USR01081,Wisatawan_01081,65,Perempuan,Balikpapan,Backpacker,Gunung|Kuliner|Bahari|Budaya,1346910,Midrange,24,2022-06-03,3.95,False
USR01082,Wisatawan_01082,60,Perempuan,Padang,Group Tour,Sejarah|Petualangan,5861379,Luxury,22,2025-04-21,4.37,True
USR01083,Wisatawan_01083,65,Laki-laki,Padang,Solo Traveler,Budaya|Pantai,6800595,Midrange,21,2025-12-05,4.75,True
USR01084,Wisatawan_01084,28,Laki-laki,Bekasi,Solo Traveler,Religi|Sejarah|Kuliner,4205597,Villa,13,2023-08-02,4.99,False
USR01085,Wisatawan_01085,57,Perempuan,Surabaya,Honeymoon,Alam|Bahari|Sejarah|Budaya,6079168,Midrange,9,2024-03-16,4.71,False
USR01086,Wisatawan_01086,53,Laki-laki,Yogyakarta,Solo Traveler,Bahari|Alam|Gunung,7063728,Luxury,14,2022-07-08,3.54,True
USR01087,Wisatawan_01087,24,Laki-laki,Surabaya,Family,Alam|Budaya|Sejarah|Bahari,10674459,Hostel,14,2023-01-06,4.98,True
USR01088,Wisatawan_01088,50,Laki-laki,Bandung,Family,Kuliner|Pantai|Edukasi|Sejarah,9669918,Luxury,17,2022-10-01,4.67,True
USR01089,Wisatawan_01089,52,Laki-laki,Denpasar,Honeymoon,Budaya|Sejarah|Edukasi|Pantai,6025295,Midrange,21,2022-07-24,4.79,True
USR01090,Wisatawan_01090,63,Perempuan,Pekanbaru,Family,Alam|Pantai,12073480,Hostel,10,2023-12-07,4.85,False
USR01091,Wisatawan_01091,48,Laki-laki,Denpasar,Solo Traveler,Pantai|Gunung|Alam,4200471,Villa,22,2024-05-15,3.81,True
USR01092,Wisatawan_01092,21,Laki-laki,Tangerang,Solo Traveler,Kuliner|Petualangan,2676949,Midrange,21,2023-10-08,4.09,True
USR01093,Wisatawan_01093,33,Laki-laki,Makassar,Honeymoon,Petualangan|Gunung,2091662,Villa,22,2025-04-08,3.81,True
USR01094,Wisatawan_01094,61,Perempuan,Jakarta,Honeymoon,Gunung|Bahari|Alam|Religi,7880246,Budget,25,2022-08-05,4.4,True
USR01095,Wisatawan_01095,60,Laki-laki,Depok,Solo Traveler,Edukasi|Religi|Budaya|Pantai,4006702,Luxury,29,2024-08-04,4.92,True
USR01096,Wisatawan_01096,42,Perempuan,Palembang,Honeymoon,Budaya|Religi|Alam|Gunung,2446550,Villa,4,2025-08-15,5.0,True
USR01097,Wisatawan_01097,33,Perempuan,Palembang,Solo Traveler,Gunung|Alam,7385439,Luxury,29,2024-09-15,4.46,True
USR01098,Wisatawan_01098,44,Laki-laki,Jakarta,Honeymoon,Religi|Kuliner,4491891,Villa,16,2024-11-16,4.39,True
USR01099,Wisatawan_01099,24,Perempuan,Bekasi,Solo Traveler,Petualangan|Pantai|Gunung|Alam,6203247,Budget,19,2025-08-02,3.68,True
USR01100,Wisatawan_01100,41,Perempuan,Pekanbaru,Group Tour,Pantai|Sejarah|Religi,7142256,Hostel,19,2023-03-10,3.56,False
USR01101,Wisatawan_01101,58,Laki-laki,Medan,Solo Traveler,Budaya|Pantai|Sejarah|Bahari,7112552,Luxury,30,2023-10-22,4.7,False
USR01102,Wisatawan_01102,34,Perempuan,Semarang,Honeymoon,Alam|Religi,7229517,Budget,11,2023-07-20,4.55,True
USR01103,Wisatawan_01103,28,Perempuan,Denpasar,Family,Sejarah|Budaya|Religi,12369702,Budget,11,2024-02-23,4.42,True
USR01104,Wisatawan_01104,38,Laki-laki,Yogyakarta,Honeymoon,Sejarah|Religi|Budaya,2349750,Hostel,7,2024-08-19,4.78,False
USR01105,Wisatawan_01105,40,Perempuan,Padang,Honeymoon,Budaya|Sejarah,5172273,Budget,4,2025-01-20,4.37,True
USR01106,Wisatawan_01106,53,Perempuan,Bekasi,Group Tour,Gunung|Kuliner|Edukasi|Pantai,2992401,Villa,30,2022-05-26,4.11,True
USR01107,Wisatawan_01107,27,Perempuan,Palembang,Honeymoon,Petualangan|Gunung,5969683,Luxury,20,2022-12-03,4.96,True
USR01108,Wisatawan_01108,32,Laki-laki,Depok,Solo Traveler,Alam|Pantai,1842027,Hostel,8,2022-03-22,4.97,True
USR01109,Wisatawan_01109,32,Laki-laki,Bandung,Solo Traveler,Alam|Kuliner,6934937,Budget,28,2022-09-08,4.22,False
USR01110,Wisatawan_01110,44,Laki-laki,Palembang,Group Tour,Bahari|Petualangan,6124020,Villa,29,2023-12-13,4.62,True
USR01111,Wisatawan_01111,34,Perempuan,Balikpapan,Solo Traveler,Sejarah|Bahari,4605701,Luxury,3,2022-03-26,3.7,True
USR01112,Wisatawan_01112,52,Laki-laki,Balikpapan,Group Tour,Religi|Bahari|Sejarah|Pantai,2580156,Villa,8,2024-03-01,4.58,True
USR01113,Wisatawan_01113,47,Laki-laki,Tangerang,Honeymoon,Religi|Edukasi|Petualangan|Pantai,6317234,Midrange,1,2022-12-24,4.17,True
USR01114,Wisatawan_01114,40,Laki-laki,Surabaya,Solo Traveler,Sejarah|Gunung|Alam|Religi,7424949,Luxury,29,2025-12-18,4.57,False
USR01115,Wisatawan_01115,45,Laki-laki,Yogyakarta,Family,Alam|Bahari|Edukasi,9647905,Luxury,8,2022-12-03,4.7,False
USR01116,Wisatawan_01116,27,Perempuan,Pekanbaru,Group Tour,Edukasi|Pantai,7215340,Luxury,19,2025-06-12,4.66,True
USR01117,Wisatawan_01117,57,Perempuan,Denpasar,Backpacker,Kuliner|Edukasi,1611012,Villa,25,2025-02-10,4.75,True
USR01118,Wisatawan_01118,59,Laki-laki,Semarang,Solo Traveler,Gunung|Petualangan,7612502,Villa,23,2022-04-11,4.08,False
USR01119,Wisatawan_01119,42,Perempuan,Bandung,Solo Traveler,Alam|Sejarah,2661901,Midrange,23,2023-09-15,4.82,False
USR01120,Wisatawan_01120,23,Perempuan,Medan,Family,Sejarah|Gunung,7370558,Luxury,15,2025-08-04,4.29,True
USR01121,Wisatawan_01121,56,Laki-laki,Yogyakarta,Backpacker,Gunung|Budaya|Pantai,1668382,Villa,1,2026-02-03,3.99,True
USR01122,Wisatawan_01122,19,Perempuan,Pekanbaru,Group Tour,Budaya|Kuliner,6225845,Villa,16,2025-02-05,4.3,True
USR01123,Wisatawan_01123,24,Perempuan,Bekasi,Family,Religi|Budaya,13061603,Villa,5,2023-08-16,3.55,True
USR01124,Wisatawan_01124,52,Perempuan,Surabaya,Backpacker,Budaya|Bahari|Edukasi,1153609,Budget,16,2025-01-13,4.41,True
USR01125,Wisatawan_01125,47,Perempuan,Surabaya,Group Tour,Bahari|Gunung|Sejarah|Edukasi,4761875,Luxury,5,2024-10-10,4.94,False
USR01126,Wisatawan_01126,30,Perempuan,Jakarta,Solo Traveler,Edukasi|Gunung|Bahari,1848885,Luxury,30,2023-03-01,4.34,False
USR01127,Wisatawan_01127,52,Perempuan,Bandung,Family,Kuliner|Alam|Petualangan,7740596,Hostel,14,2024-01-02,3.62,True
USR01128,Wisatawan_01128,49,Perempuan,Bekasi,Backpacker,Alam|Religi|Edukasi,1174264,Budget,17,2025-11-19,3.78,True
USR01129,Wisatawan_01129,37,Laki-laki,Yogyakarta,Group Tour,Pantai|Bahari|Edukasi,7773432,Budget,10,2023-12-17,3.78,True
USR01130,Wisatawan_01130,61,Laki-laki,Depok,Solo Traveler,Pantai|Kuliner|Gunung,7695323,Hostel,6,2024-11-16,4.57,True
USR01131,Wisatawan_01131,63,Laki-laki,Bekasi,Family,Edukasi|Pantai|Bahari|Kuliner,11309339,Midrange,29,2022-04-03,3.67,True
USR01132,Wisatawan_01132,18,Perempuan,Bandung,Family,Kuliner|Sejarah|Petualangan,14066154,Budget,5,2025-04-28,4.4,True
USR01133,Wisatawan_01133,45,Perempuan,Medan,Group Tour,Alam|Petualangan|Pantai|Kuliner,7457358,Hostel,13,2024-07-23,4.76,True
USR01134,Wisatawan_01134,49,Laki-laki,Yogyakarta,Honeymoon,Petualangan|Pantai|Religi|Gunung,6534252,Midrange,3,2022-07-18,3.67,True
USR01135,Wisatawan_01135,49,Perempuan,Bandung,Backpacker,Alam|Petualangan|Edukasi|Religi,884530,Luxury,10,2022-12-03,3.89,True
USR01136,Wisatawan_01136,43,Perempuan,Medan,Family,Bahari|Pantai,4451280,Hostel,16,2025-07-04,3.67,True
USR01137,Wisatawan_01137,42,Laki-laki,Medan,Family,Edukasi|Sejarah|Religi,4402709,Midrange,15,2022-10-09,4.65,True
USR01138,Wisatawan_01138,31,Laki-laki,Bandung,Honeymoon,Alam|Budaya|Sejarah,1867067,Hostel,7,2022-07-04,3.58,False
USR01139,Wisatawan_01139,27,Laki-laki,Medan,Honeymoon,Kuliner|Sejarah,5741234,Hostel,1,2023-08-25,3.6,True
USR01140,Wisatawan_01140,56,Laki-laki,Bandung,Group Tour,Sejarah|Pantai|Gunung|Edukasi,3914296,Budget,14,2023-03-20,4.3,True
USR01141,Wisatawan_01141,64,Laki-laki,Bandung,Honeymoon,Kuliner|Pantai,4606906,Hostel,1,2022-12-18,3.59,False
USR01142,Wisatawan_01142,54,Laki-laki,Bekasi,Backpacker,Gunung|Pantai|Religi|Alam,970848,Hostel,10,2022-04-10,4.42,False
USR01143,Wisatawan_01143,65,Perempuan,Bekasi,Family,Sejarah|Religi|Bahari,14456844,Midrange,15,2023-02-10,4.82,True
USR01144,Wisatawan_01144,27,Laki-laki,Palembang,Honeymoon,Budaya|Sejarah|Pantai,6844325,Hostel,26,2024-06-08,3.72,False
USR01145,Wisatawan_01145,44,Perempuan,Bandung,Group Tour,Sejarah|Kuliner|Petualangan|Bahari,3404093,Hostel,15,2023-08-01,4.17,False
USR01146,Wisatawan_01146,47,Perempuan,Yogyakarta,Honeymoon,Budaya|Bahari|Kuliner,4333682,Midrange,7,2025-01-17,4.35,True
USR01147,Wisatawan_01147,47,Perempuan,Semarang,Group Tour,Alam|Kuliner|Petualangan|Gunung,7908700,Hostel,4,2023-01-28,4.48,True
USR01148,Wisatawan_01148,57,Laki-laki,Medan,Solo Traveler,Bahari|Budaya|Petualangan,1926860,Villa,14,2025-02-08,4.91,True
USR01149,Wisatawan_01149,62,Laki-laki,Makassar,Family,Edukasi|Budaya|Petualangan|Alam,9475513,Midrange,5,2023-10-24,3.97,True
USR01150,Wisatawan_01150,65,Perempuan,Bekasi,Family,Bahari|Pantai|Gunung|Petualangan,11165219,Budget,3,2025-12-31,3.51,True
USR01151,Wisatawan_01151,39,Perempuan,Medan,Backpacker,Budaya|Kuliner|Alam|Petualangan,1157024,Budget,12,2022-08-16,4.86,False
USR01152,Wisatawan_01152,48,Laki-laki,Makassar,Honeymoon,Gunung|Bahari|Budaya,7402251,Midrange,6,2023-10-16,3.68,False
USR01153,Wisatawan_01153,28,Perempuan,Denpasar,Group Tour,Kuliner|Gunung|Budaya,6133206,Hostel,4,2025-11-24,3.7,False
USR01154,Wisatawan_01154,48,Laki-laki,Padang,Solo Traveler,Edukasi|Sejarah,5500359,Hostel,19,2022-11-29,3.77,True
USR01155,Wisatawan_01155,49,Perempuan,Surabaya,Group Tour,Gunung|Budaya|Bahari,4384245,Villa,10,2022-04-27,4.09,True
USR01156,Wisatawan_01156,25,Perempuan,Makassar,Family,Gunung|Sejarah|Religi|Pantai,13640492,Villa,29,2022-10-23,4.13,True
USR01157,Wisatawan_01157,41,Perempuan,Depok,Honeymoon,Religi|Sejarah,3110806,Midrange,2,2022-06-24,3.86,True
USR01158,Wisatawan_01158,34,Perempuan,Jakarta,Solo Traveler,Religi|Gunung|Sejarah,5131845,Villa,2,2025-05-21,4.81,True
USR01159,Wisatawan_01159,65,Perempuan,Palembang,Group Tour,Religi|Petualangan,1661163,Hostel,2,2022-03-22,4.51,False
USR01160,Wisatawan_01160,39,Perempuan,Palembang,Honeymoon,Sejarah|Budaya|Edukasi|Religi,5799868,Luxury,18,2025-01-13,4.23,True
USR01161,Wisatawan_01161,23,Laki-laki,Padang,Solo Traveler,Sejarah|Bahari|Gunung|Pantai,7135533,Midrange,26,2025-07-08,3.86,True
USR01162,Wisatawan_01162,41,Laki-laki,Padang,Backpacker,Gunung|Pantai,822974,Budget,24,2024-03-16,4.81,True
USR01163,Wisatawan_01163,27,Perempuan,Yogyakarta,Group Tour,Gunung|Edukasi|Pantai,6752328,Midrange,7,2025-08-30,3.78,True
USR01164,Wisatawan_01164,18,Laki-laki,Medan,Solo Traveler,Gunung|Petualangan,7251238,Luxury,21,2023-02-24,3.79,True
USR01165,Wisatawan_01165,63,Laki-laki,Tangerang,Solo Traveler,Edukasi|Pantai|Religi,6578948,Midrange,17,2026-01-31,3.62,True
USR01166,Wisatawan_01166,34,Laki-laki,Denpasar,Family,Gunung|Kuliner,12093224,Midrange,28,2024-04-25,4.63,True
USR01167,Wisatawan_01167,28,Perempuan,Bekasi,Solo Traveler,Bahari|Alam|Kuliner,6829256,Hostel,9,2024-03-08,4.6,True
USR01168,Wisatawan_01168,59,Laki-laki,Surabaya,Honeymoon,Gunung|Religi,3860966,Luxury,29,2025-10-12,4.43,False
USR01169,Wisatawan_01169,23,Laki-laki,Semarang,Solo Traveler,Sejarah|Gunung|Alam|Edukasi,1600654,Luxury,15,2024-02-10,4.61,False
USR01170,Wisatawan_01170,41,Perempuan,Semarang,Solo Traveler,Kuliner|Edukasi|Budaya|Pantai,4018655,Luxury,14,2023-07-06,4.82,True
USR01171,Wisatawan_01171,43,Perempuan,Bandung,Solo Traveler,Petualangan|Edukasi,5395607,Budget,28,2025-05-03,4.68,False
USR01172,Wisatawan_01172,58,Perempuan,Jakarta,Family,Budaya|Edukasi|Bahari,9701126,Midrange,4,2026-01-10,4.09,True
USR01173,Wisatawan_01173,35,Laki-laki,Tangerang,Honeymoon,Budaya|Alam|Bahari,3158901,Midrange,7,2023-05-23,4.41,False
USR01174,Wisatawan_01174,45,Perempuan,Yogyakarta,Solo Traveler,Sejarah|Gunung,2840672,Budget,11,2023-06-12,4.41,True
USR01175,Wisatawan_01175,33,Laki-laki,Palembang,Group Tour,Pantai|Alam|Budaya,5645915,Luxury,21,2024-05-17,4.53,False
USR01176,Wisatawan_01176,57,Laki-laki,Depok,Backpacker,Sejarah|Edukasi|Budaya,1756436,Luxury,19,2023-06-19,3.59,False
USR01177,Wisatawan_01177,41,Laki-laki,Semarang,Solo Traveler,Kuliner|Sejarah|Religi|Petualangan,3564519,Luxury,18,2024-03-17,4.37,True
USR01178,Wisatawan_01178,62,Perempuan,Padang,Family,Edukasi|Kuliner|Bahari|Petualangan,5132935,Midrange,16,2022-12-17,4.2,True
USR01179,Wisatawan_01179,38,Perempuan,Padang,Group Tour,Edukasi|Sejarah,2301805,Budget,17,2023-05-14,4.19,True
USR01180,Wisatawan_01180,22,Laki-laki,Padang,Solo Traveler,Budaya|Sejarah|Pantai,4768004,Hostel,8,2024-11-12,4.45,True
USR01181,Wisatawan_01181,40,Laki-laki,Padang,Group Tour,Sejarah|Religi|Edukasi,5547948,Villa,29,2023-02-10,3.8,True
USR01182,Wisatawan_01182,56,Perempuan,Denpasar,Group Tour,Kuliner|Bahari,2509673,Villa,10,2024-09-22,4.69,False
USR01183,Wisatawan_01183,62,Perempuan,Medan,Backpacker,Alam|Pantai,1125322,Budget,21,2022-07-05,4.64,True
USR01184,Wisatawan_01184,41,Perempuan,Yogyakarta,Solo Traveler,Bahari|Budaya|Religi,2738282,Luxury,4,2024-08-01,4.18,True
USR01185,Wisatawan_01185,63,Perempuan,Bandung,Group Tour,Budaya|Sejarah|Pantai|Religi,5302836,Budget,28,2024-04-15,4.33,True
USR01186,Wisatawan_01186,27,Perempuan,Depok,Honeymoon,Petualangan|Sejarah,7544002,Hostel,6,2024-04-15,4.42,True
USR01187,Wisatawan_01187,59,Laki-laki,Balikpapan,Honeymoon,Pantai|Budaya|Religi|Edukasi,4218027,Budget,5,2025-04-08,3.65,True
USR01188,Wisatawan_01188,63,Perempuan,Semarang,Family,Gunung|Petualangan|Sejarah,4541145,Budget,16,2023-11-15,4.32,False
USR01189,Wisatawan_01189,59,Laki-laki,Depok,Solo Traveler,Kuliner|Religi,7326614,Midrange,4,2024-08-27,3.84,True
USR01190,Wisatawan_01190,59,Laki-laki,Yogyakarta,Group Tour,Kuliner|Religi|Pantai|Bahari,1703215,Midrange,25,2024-10-24,4.92,True
USR01191,Wisatawan_01191,50,Perempuan,Padang,Honeymoon,Petualangan|Pantai|Alam|Kuliner,4209103,Budget,22,2022-03-18,4.12,True
